song_id,similar_song_id,similarity_score,method
song_0218,song_0192,0.9998,style_embedding
song_0219,song_0199,1.0,style_embedding
song_0219,song_0192,1.0,style_embedding
song_0219,song_0225,0.9998,style_embedding
song_0219,song_0198,0.9996,style_embedding
song_0219,song_0218,0.9996,style_embedding
song_0220,song_0037,1.0,style_embedding
song_0220,song_0227,1.0,style_embedding
song_0220,song_0234,0.9998,style_embedding
song_0220,song_0261,0.9996,style_embedding
song_0220,song_0045,0.9995,style_embedding
song_0221,song_0188,1.0,style_embedding
song_0221,song_0012,0.9999,style_embedding
song_0221,song_0187,0.9998,style_embedding
song_0221,song_0207,0.9998,style_embedding
song_0221,song_0180,0.9996,style_embedding
song_0222,song_0235,1.0,style_embedding
song_0222,song_0243,0.9996,style_embedding
song_0222,song_0018,0.9994,style_embedding
song_0222,song_0214,0.9993,style_embedding
song_0222,song_0250,0.9993,style_embedding
song_0223,song_0040,1.0,style_embedding
song_0223,song_0236,1.0,style_embedding
song_0223,song_0013,0.9999,style_embedding
song_0223,song_0033,0.9999,style_embedding
song_0223,song_0244,0.9996,style_embedding
song_0224,song_0021,1.0,style_embedding
song_0224,song_0015,0.9999,style_embedding
song_0224,song_0230,0.9998,style_embedding
song_0224,song_0007,0.9997,style_embedding
song_0224,song_0209,0.999,style_embedding
song_0225,song_0192,1.0,style_embedding
song_0225,song_0198,1.0,style_embedding
song_0225,song_0218,1.0,style_embedding
song_0225,song_0199,0.9998,style_embedding
song_0225,song_0219,0.9998,style_embedding
song_0226,song_0206,1.0,style_embedding
song_0226,song_0023,1.0,style_embedding
song_0226,song_0200,0.9998,style_embedding
song_0226,song_0024,0.9998,style_embedding
song_0226,song_0211,0.999,style_embedding
song_0227,song_0234,1.0,style_embedding
song_0227,song_0220,1.0,style_embedding
song_0227,song_0037,0.9999,style_embedding
song_0227,song_0261,0.9998,style_embedding
song_0227,song_0045,0.9997,style_embedding
song_0228,song_0229,0.9996,style_embedding
song_0228,song_0196,0.9994,style_embedding
song_0228,song_0216,0.9994,style_embedding
song_0228,song_0027,0.9989,style_embedding
song_0228,song_0014,0.9984,style_embedding
song_0229,song_0196,1.0,style_embedding
song_0229,song_0216,1.0,style_embedding
song_0229,song_0027,0.9998,style_embedding
song_0229,song_0228,0.9996,style_embedding
song_0229,song_0014,0.9996,style_embedding
song_0230,song_0007,1.0,style_embedding
song_0230,song_0021,0.9999,style_embedding
song_0230,song_0224,0.9998,style_embedding
song_0230,song_0209,0.9996,style_embedding
song_0230,song_0015,0.9996,style_embedding
song_0231,song_0048,1.0,style_embedding
song_0231,song_0258,0.9999,style_embedding
song_0231,song_0042,0.9999,style_embedding
song_0231,song_0265,0.9998,style_embedding
song_0231,song_0036,0.9994,style_embedding
song_0232,song_0251,0.9996,style_embedding
song_0232,song_0037,0.9995,style_embedding
song_0232,song_0244,0.9992,style_embedding
song_0232,song_0220,0.9992,style_embedding
song_0232,song_0227,0.9988,style_embedding
song_0233,song_0017,1.0,style_embedding
song_0233,song_0010,1.0,style_embedding
song_0233,song_0246,1.0,style_embedding
song_0233,song_0003,0.9999,style_embedding
song_0233,song_0214,0.9996,style_embedding
song_0234,song_0227,1.0,style_embedding
song_0234,song_0261,1.0,style_embedding
song_0234,song_0045,0.9999,style_embedding
song_0234,song_0220,0.9998,style_embedding
song_0234,song_0037,0.9996,style_embedding
song_0235,song_0222,1.0,style_embedding
song_0235,song_0018,0.9997,style_embedding
song_0235,song_0214,0.9996,style_embedding
song_0235,song_0243,0.9993,style_embedding
song_0235,song_0250,0.9989,style_embedding
song_0236,song_0040,1.0,style_embedding
song_0236,song_0013,1.0,style_embedding
song_0236,song_0033,1.0,style_embedding
song_0236,song_0223,1.0,style_embedding
song_0236,song_0215,0.9996,style_embedding
song_0237,song_0001,1.0,style_embedding
song_0237,song_0034,1.0,style_embedding
song_0237,song_0250,1.0,style_embedding
song_0237,song_0243,0.9998,style_embedding
song_0237,song_0035,0.9998,style_embedding
song_0238,song_0029,0.9999,style_embedding
song_0238,song_0264,0.9998,style_embedding
song_0238,song_0041,0.9996,style_embedding
song_0238,song_0043,0.9994,style_embedding
song_0238,song_0047,0.9987,style_embedding
song_0239,song_0252,1.0,style_embedding
song_0239,song_0213,0.9998,style_embedding
song_0239,song_0022,0.9997,style_embedding
song_0239,song_0035,0.9994,style_embedding
song_0239,song_0254,0.9989,style_embedding
song_0240,song_0260,1.0,style_embedding
song_0240,song_0044,1.0,style_embedding
song_0240,song_0253,0.9999,style_embedding
song_0240,song_0031,0.9999,style_embedding
song_0240,song_0036,0.9993,style_embedding
song_0241,song_0038,1.0,style_embedding
song_0241,song_0247,0.9998,style_embedding
song_0241,song_0059,0.9997,style_embedding
song_0241,song_0242,0.9995,style_embedding
song_0241,song_0046,0.9993,style_embedding
song_0242,song_0046,1.0,style_embedding
song_0242,song_0059,1.0,style_embedding
song_0242,song_0241,0.9995,style_embedding
song_0242,song_0038,0.9992,style_embedding
song_0242,song_0247,0.9985,style_embedding
song_0243,song_0250,1.0,style_embedding
song_0243,song_0034,0.9999,style_embedding
song_0243,song_0237,0.9998,style_embedding
song_0243,song_0001,0.9998,style_embedding
song_0243,song_0222,0.9996,style_embedding
song_0244,song_0251,1.0,style_embedding
song_0244,song_0223,0.9996,style_embedding
song_0244,song_0040,0.9994,style_embedding
song_0244,song_0236,0.9992,style_embedding
song_0244,song_0232,0.9992,style_embedding
song_0245,song_0068,0.9995,style_embedding
song_0245,song_0266,0.9994,style_embedding
song_0245,song_0284,0.9994,style_embedding
song_0245,song_0054,0.9986,style_embedding
song_0245,song_0268,0.9948,style_embedding
song_0246,song_0010,1.0,style_embedding
song_0246,song_0003,1.0,style_embedding
song_0246,song_0233,1.0,style_embedding
song_0246,song_0017,0.9999,style_embedding
song_0246,song_0214,0.9993,style_embedding
song_0247,song_0038,0.9999,style_embedding
song_0247,song_0241,0.9998,style_embedding
song_0247,song_0043,0.9992,style_embedding
song_0247,song_0059,0.9989,style_embedding
song_0247,song_0242,0.9985,style_embedding
song_0248,song_0255,0.9999,style_embedding
song_0248,song_0026,0.9997,style_embedding
song_0248,song_0031,0.9996,style_embedding
song_0248,song_0044,0.9993,style_embedding
song_0248,song_0240,0.9991,style_embedding
song_0249,song_0256,0.9999,style_embedding
song_0249,song_0019,0.9999,style_embedding
song_0249,song_0045,0.9993,style_embedding
song_0249,song_0261,0.9992,style_embedding
song_0249,song_0234,0.9987,style_embedding
song_0250,song_0034,1.0,style_embedding
song_0250,song_0243,1.0,style_embedding
song_0250,song_0237,1.0,style_embedding
song_0250,song_0001,0.9999,style_embedding
song_0250,song_0035,0.9995,style_embedding
song_0251,song_0244,1.0,style_embedding
song_0251,song_0232,0.9996,style_embedding
song_0251,song_0223,0.9992,style_embedding
song_0251,song_0040,0.999,style_embedding
song_0251,song_0236,0.9988,style_embedding
song_0252,song_0239,1.0,style_embedding
song_0252,song_0022,0.9999,style_embedding
song_0252,song_0035,0.9997,style_embedding
song_0252,song_0213,0.9996,style_embedding
song_0252,song_0001,0.999,style_embedding
song_0253,song_0240,0.9999,style_embedding
song_0253,song_0260,0.9999,style_embedding
song_0253,song_0044,0.9999,style_embedding
song_0253,song_0031,0.9997,style_embedding
song_0253,song_0036,0.9996,style_embedding
song_0254,song_0005,0.9999,style_embedding
song_0254,song_0025,0.9999,style_embedding
song_0254,song_0213,0.9996,style_embedding
song_0254,song_0215,0.9996,style_embedding
song_0254,song_0239,0.9989,style_embedding
song_0255,song_0248,0.9999,style_embedding
song_0255,song_0026,0.9999,style_embedding
song_0255,song_0031,0.9992,style_embedding
song_0255,song_0263,0.9991,style_embedding
song_0255,song_0047,0.9989,style_embedding
song_0256,song_0249,0.9999,style_embedding
song_0256,song_0019,0.9996,style_embedding
song_0256,song_0048,0.999,style_embedding
song_0256,song_0045,0.9989,style_embedding
song_0256,song_0261,0.9987,style_embedding
song_0257,song_0277,1.0,style_embedding
song_0257,song_0074,1.0,style_embedding
song_0257,song_0067,0.9998,style_embedding
song_0257,song_0049,0.9988,style_embedding
song_0257,song_0066,0.9986,style_embedding
song_0258,song_0042,1.0,style_embedding
song_0258,song_0231,0.9999,style_embedding
song_0258,song_0265,0.9999,style_embedding
song_0258,song_0048,0.9999,style_embedding
song_0258,song_0036,0.9997,style_embedding
song_0259,song_0083,1.0,style_embedding
song_0259,song_0056,1.0,style_embedding
song_0259,song_0076,1.0,style_embedding
song_0259,song_0292,0.9999,style_embedding
song_0259,song_0049,0.9998,style_embedding
song_0260,song_0240,1.0,style_embedding
song_0260,song_0044,1.0,style_embedding
song_0260,song_0253,0.9999,style_embedding
song_0260,song_0031,0.9999,style_embedding
song_0260,song_0036,0.9993,style_embedding
song_0261,song_0045,1.0,style_embedding
song_0261,song_0234,1.0,style_embedding
song_0261,song_0227,0.9998,style_embedding
song_0261,song_0019,0.9997,style_embedding
song_0261,song_0220,0.9996,style_embedding
song_0262,song_0066,1.0,style_embedding
song_0262,song_0039,1.0,style_embedding
song_0262,song_0052,0.9998,style_embedding
song_0262,song_0268,0.9997,style_embedding
song_0262,song_0067,0.9993,style_embedding
song_0263,song_0047,1.0,style_embedding
song_0263,song_0041,0.9997,style_embedding
song_0263,song_0026,0.9996,style_embedding
song_0263,song_0264,0.9995,style_embedding
song_0263,song_0255,0.9991,style_embedding
song_0264,song_0041,1.0,style_embedding
song_0264,song_0238,0.9998,style_embedding
song_0264,song_0047,0.9996,style_embedding
song_0264,song_0263,0.9995,style_embedding
song_0264,song_0029,0.9994,style_embedding
song_0265,song_0042,1.0,style_embedding
song_0265,song_0258,0.9999,style_embedding
song_0265,song_0036,0.9999,style_embedding
song_0265,song_0231,0.9998,style_embedding
song_0265,song_0048,0.9996,style_embedding
song_0266,song_0245,0.9994,style_embedding
song_0266,song_0068,0.9979,style_embedding
song_0266,song_0268,0.9977,style_embedding
song_0266,song_0284,0.9977,style_embedding
song_0266,song_0052,0.9975,style_embedding
song_0267,song_0071,1.0,style_embedding
song_0267,song_0280,0.9999,style_embedding
song_0267,song_0072,0.9993,style_embedding
song_0267,song_0083,0.9992,style_embedding
song_0267,song_0259,0.999,style_embedding
song_0268,song_0052,1.0,style_embedding
song_0268,song_0039,0.9999,style_embedding
song_0268,song_0262,0.9997,style_embedding
song_0268,song_0066,0.9997,style_embedding
song_0268,song_0067,0.9982,style_embedding
song_0269,song_0053,1.0,style_embedding
song_0269,song_0283,0.9998,style_embedding
song_0269,song_0072,0.9996,style_embedding
song_0269,song_0061,0.9989,style_embedding
song_0269,song_0071,0.998,style_embedding
song_0270,song_0290,1.0,style_embedding
song_0270,song_0297,0.9999,style_embedding
song_0270,song_0073,0.9996,style_embedding
song_0270,song_0086,0.9992,style_embedding
song_0270,song_0082,0.999,style_embedding
song_0271,song_0055,1.0,style_embedding
song_0271,song_0028,1.0,style_embedding
song_0271,song_0279,0.999,style_embedding
song_0271,song_0030,0.9982,style_embedding
song_0271,song_0050,0.9982,style_embedding
song_0272,song_0089,1.0,style_embedding
song_0272,song_0278,0.9998,style_embedding
song_0272,song_0061,0.9987,style_embedding
song_0272,song_0051,0.9983,style_embedding
song_0272,song_0294,0.9979,style_embedding
song_0273,song_0057,1.0,style_embedding
song_0273,song_0097,1.0,style_embedding
song_0273,song_0287,0.9998,style_embedding
song_0273,song_0274,0.9995,style_embedding
song_0273,song_0058,0.9994,style_embedding
song_0274,song_0058,1.0,style_embedding
song_0274,song_0098,1.0,style_embedding
song_0274,song_0287,0.9999,style_embedding
song_0274,song_0281,0.9999,style_embedding
song_0274,song_0085,0.9999,style_embedding
song_0275,song_0032,1.0,style_embedding
song_0275,song_0065,0.9998,style_embedding
song_0275,song_0064,0.9986,style_embedding
song_0275,song_0054,0.9982,style_embedding
song_0275,song_0030,0.9972,style_embedding
song_0276,song_0296,1.0,style_embedding
song_0276,song_0060,1.0,style_embedding
song_0276,song_0080,1.0,style_embedding
song_0276,song_0093,1.0,style_embedding
song_0276,song_0099,0.9996,style_embedding
song_0277,song_0257,1.0,style_embedding
song_0277,song_0074,1.0,style_embedding
song_0277,song_0067,0.9998,style_embedding
song_0277,song_0049,0.9988,style_embedding
song_0277,song_0066,0.9986,style_embedding
song_0278,song_0089,0.9999,style_embedding
song_0278,song_0272,0.9998,style_embedding
song_0278,song_0061,0.9996,style_embedding
song_0278,song_0283,0.9985,style_embedding
song_0278,song_0053,0.9973,style_embedding
song_0279,song_0030,0.9999,style_embedding
song_0279,song_0050,0.9999,style_embedding
song_0279,song_0064,0.9993,style_embedding
song_0279,song_0055,0.9992,style_embedding
song_0279,song_0271,0.999,style_embedding
song_0280,song_0267,0.9999,style_embedding
song_0280,song_0071,0.9999,style_embedding
song_0280,song_0083,0.9996,style_embedding
song_0280,song_0259,0.9994,style_embedding
song_0280,song_0056,0.9992,style_embedding
song_0281,song_0085,1.0,style_embedding
song_0281,song_0058,1.0,style_embedding
song_0281,song_0098,1.0,style_embedding
song_0281,song_0274,0.9999,style_embedding
song_0281,song_0092,0.9999,style_embedding
song_0282,song_0289,1.0,style_embedding
song_0282,song_0288,0.9998,style_embedding
song_0282,song_0094,0.9991,style_embedding
song_0282,song_0101,0.9987,style_embedding
song_0282,song_0300,0.9983,style_embedding
song_0283,song_0053,0.9998,style_embedding
song_0283,song_0269,0.9998,style_embedding
song_0283,song_0061,0.9997,style_embedding
song_0283,song_0072,0.9987,style_embedding
song_0283,song_0278,0.9985,style_embedding
song_0284,song_0068,1.0,style_embedding
song_0284,song_0054,0.9998,style_embedding
song_0284,song_0245,0.9994,style_embedding
song_0284,song_0266,0.9977,style_embedding
song_0284,song_0275,0.9969,style_embedding
song_0285,song_0109,1.0,style_embedding
song_0285,song_0096,0.9999,style_embedding
song_0285,song_0103,0.9998,style_embedding
song_0285,song_0088,0.9997,style_embedding
song_0285,song_0286,0.9996,style_embedding
song_0286,song_0103,1.0,style_embedding
song_0286,song_0077,0.9999,style_embedding
song_0286,song_0096,0.9999,style_embedding
song_0286,song_0084,0.9998,style_embedding
song_0286,song_0104,0.9998,style_embedding
song_0287,song_0274,0.9999,style_embedding
song_0287,song_0058,0.9999,style_embedding
song_0287,song_0098,0.9999,style_embedding
song_0287,song_0057,0.9998,style_embedding
song_0287,song_0097,0.9998,style_embedding
song_0288,song_0282,0.9998,style_embedding
song_0288,song_0289,0.9996,style_embedding
song_0288,song_0300,0.9992,style_embedding
song_0288,song_0070,0.9985,style_embedding
song_0288,song_0094,0.9981,style_embedding
song_0289,song_0282,1.0,style_embedding
song_0289,song_0288,0.9996,style_embedding
song_0289,song_0094,0.9995,style_embedding
song_0289,song_0101,0.9991,style_embedding
song_0289,song_0291,0.9983,style_embedding
song_0290,song_0270,1.0,style_embedding
song_0290,song_0297,0.9999,style_embedding
song_0290,song_0073,0.9996,style_embedding
song_0290,song_0086,0.9992,style_embedding
song_0290,song_0082,0.999,style_embedding
song_0291,song_0075,1.0,style_embedding
song_0291,song_0101,0.9999,style_embedding
song_0291,song_0094,0.9997,style_embedding
song_0291,song_0299,0.9993,style_embedding
song_0291,song_0293,0.9984,style_embedding
song_0292,song_0056,1.0,style_embedding
song_0292,song_0076,1.0,style_embedding
song_0292,song_0049,1.0,style_embedding
song_0292,song_0259,0.9999,style_embedding
song_0292,song_0083,0.9999,style_embedding
song_0293,song_0299,0.9998,style_embedding
song_0293,song_0105,0.9992,style_embedding
song_0293,song_0112,0.9988,style_embedding
song_0293,song_0075,0.9986,style_embedding
song_0293,song_0295,0.9984,style_embedding
song_0294,song_0051,1.0,style_embedding
song_0294,song_0086,0.9989,style_embedding
song_0294,song_0073,0.9984,style_embedding
song_0294,song_0272,0.9979,style_embedding
song_0294,song_0089,0.9974,style_embedding
song_0295,song_0079,1.0,style_embedding
song_0295,song_0112,1.0,style_embedding
song_0295,song_0105,0.9999,style_embedding
song_0295,song_0100,0.9995,style_embedding
song_0295,song_0107,0.9992,style_embedding
song_0296,song_0276,1.0,style_embedding
song_0296,song_0060,1.0,style_embedding
song_0296,song_0080,1.0,style_embedding
song_0296,song_0093,1.0,style_embedding
song_0296,song_0099,0.9996,style_embedding
song_0297,song_0270,0.9999,style_embedding
song_0297,song_0290,0.9999,style_embedding
song_0297,song_0082,0.9994,style_embedding
song_0297,song_0073,0.9992,style_embedding
song_0297,song_0086,0.9988,style_embedding
song_0298,song_0090,0.9993,style_embedding
song_0298,song_0130,0.9993,style_embedding
song_0298,song_0127,0.9991,style_embedding
song_0298,song_0117,0.9989,style_embedding
song_0298,song_0113,0.9983,style_embedding
song_0299,song_0293,0.9998,style_embedding
song_0299,song_0075,0.9994,style_embedding
song_0299,song_0291,0.9993,style_embedding
song_0299,song_0101,0.9985,style_embedding
song_0299,song_0105,0.9982,style_embedding
song_0300,song_0070,0.9999,style_embedding
song_0300,song_0063,0.9997,style_embedding
song_0300,song_0288,0.9992,style_embedding
song_0300,song_0069,0.9989,style_embedding
song_0300,song_0062,0.9984,style_embedding
